datetime,wifi,time_sync,rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
2026-05-09 17:12:45,1,1,1,2172.7,0,-30.7,-1108,1869,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:46,1,1,1,2172.7,0,-30.7,-1108,1869,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:46,1,1,1,2137.9,0,-29.0,-1038,1869,0,0.00,0.00,0,1,3.21,-0.12,2045
2026-05-09 17:12:46,1,1,1,2137.9,0,-29.0,-1038,1869,0,0.00,0.00,0,1,3.21,-0.12,2045
2026-05-09 17:12:46,1,1,1,2133.8,-8,-27.2,-975,1898,0,0.00,0.00,0,1,2.75,-0.08,9826
2026-05-09 17:12:46,1,1,1,2119.6,-8,-25.7,-919,1910,0,0.00,0.00,0,1,2.75,-0.08,9826
2026-05-09 17:12:46,1,1,1,2119.6,-8,-25.7,-919,1910,1,2.74,-0.08,9826,1,2.74,-0.08,9826
2026-05-09 17:12:46,1,1,1,2117.1,-16,-23.7,-850,1939,1,2.74,-0.08,9826,1,2.74,-0.08,9826
2026-05-09 17:12:46,1,1,1,2117.1,-16,-23.7,-850,1939,1,2.57,-0.08,4068,1,2.57,-0.08,4068
2026-05-09 17:12:46,1,1,1,2113.4,-8,-21.6,-778,1965,1,2.57,-0.08,4068,1,2.57,-0.08,4068
2026-05-09 17:12:46,1,1,1,2113.4,-8,-21.6,-778,1965,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2107.1,-16,-19.5,-704,1986,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2096.8,-16,-17.6,-633,1999,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2096.8,-16,-17.6,-633,1999,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2096.6,0,-15.6,-565,2019,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2096.6,0,-15.6,-565,2019,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2202.0,0,-14.4,-547,2133,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2202.0,0,-14.4,-547,2133,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2302.5,0,-13.4,-533,2240,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2302.5,0,-13.4,-533,2240,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:46,1,1,1,2261.9,0,-11.7,-458,2215,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:47,1,1,1,2215.0,0,-9.9,-381,2182,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:47,1,1,1,2215.0,0,-9.9,-381,2182,1,2.56,-0.08,4068,1,2.56,-0.08,4068
2026-05-09 17:12:47,1,1,1,2172.5,16,-7.5,-283,2154,1,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2172.5,16,-7.5,-283,2154,1,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2152.5,16,-4.8,-180,2145,1,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2152.5,16,-4.8,-180,2145,1,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2160.8,0,-2.3,-87,2159,1,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2166.0,16,0.3,10,2166,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2166.0,16,0.3,10,2166,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2164.8,16,3.4,129,2161,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2164.8,16,3.4,129,2161,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2178.1,16,6.0,229,2166,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2178.1,16,6.0,229,2166,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2175.5,16,8.1,305,2154,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2175.5,16,8.1,305,2154,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2166.0,16,9.9,371,2134,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2160.9,8,12.0,448,2114,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2160.9,8,12.0,448,2114,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2170.8,8,13.6,510,2110,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:47,1,1,1,2170.8,8,13.6,510,2110,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2197.2,16,15.0,570,2122,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2197.2,16,15.0,570,2122,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2212.3,16,16.8,639,2118,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2221.2,16,18.7,712,2104,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2221.2,16,18.7,712,2104,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2230.3,16,20.6,784,2088,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2230.3,16,20.6,784,2088,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2242.0,16,22.7,866,2068,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2242.0,16,22.7,866,2068,0,0.00,0.00,0,0,0.00,0.00,0
2026-05-09 17:12:48,1,1,1,2258.5,32,24.3,928,2059,0,0.00,0.00,0,0,0.00,0.00,0
