datetime,wifi,time_sync,rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
2026-05-09 15:49:33,1,1,1,727.2,8,3.3,42,726,1,0.76,0.00,64469,1,0.76,0.00,64469
2026-05-09 15:49:33,1,1,1,727.2,0,3.2,41,726,1,0.76,0.00,33353,1,0.76,0.00,33353
2026-05-09 15:49:33,1,1,1,727.2,0,3.2,41,726,1,0.76,0.00,33353,1,0.76,0.00,33353
2026-05-09 15:49:33,1,1,1,727.0,0,3.0,38,726,1,0.76,0.01,58952,1,0.76,0.01,58952
2026-05-09 15:49:33,1,1,1,727.0,0,3.0,38,726,1,0.76,0.01,58952,1,0.76,0.01,58952
2026-05-09 15:49:33,1,1,1,727.9,0,2.9,37,727,1,0.76,0.01,26452,1,0.76,0.01,26452
2026-05-09 15:49:33,1,1,1,727.9,0,2.9,37,727,1,0.76,0.01,26452,1,0.76,0.01,26452
2026-05-09 15:49:33,1,1,1,728.9,-8,2.9,37,728,1,0.76,0.01,45757,1,0.76,0.01,45757
2026-05-09 15:49:33,1,1,1,728.9,-8,2.9,37,728,1,0.76,0.01,45757,1,0.76,0.01,45757
2026-05-09 15:49:33,1,1,1,727.8,-16,2.8,35,727,1,0.76,-0.01,35722,1,0.76,-0.01,35722
2026-05-09 15:49:33,1,1,1,726.7,-16,2.6,33,726,1,0.76,-0.01,35722,1,0.76,-0.01,35722
2026-05-09 15:49:33,1,1,1,726.7,-16,2.6,33,726,1,0.76,-0.01,35722,1,0.76,-0.01,35722
2026-05-09 15:49:33,1,1,1,723.7,-16,2.5,31,723,1,0.76,-0.01,35722,1,0.76,-0.01,35722
2026-05-09 15:49:33,1,1,1,723.7,-16,2.5,31,723,1,0.74,-0.05,17466,1,0.74,-0.05,17466
2026-05-09 15:49:33,1,1,1,720.8,-16,2.6,33,720,1,0.74,-0.05,17466,1,0.74,-0.05,17466
2026-05-09 15:49:33,1,1,1,720.8,-16,2.6,33,720,1,0.73,-0.06,2824,1,0.73,-0.06,2824
2026-05-09 15:49:34,1,1,1,716.8,-16,2.7,34,716,1,0.73,-0.06,2824,1,0.73,-0.06,2824
2026-05-09 15:49:34,1,1,1,712.8,-8,2.7,33,712,1,0.72,-0.08,41354,1,0.72,-0.08,41354
2026-05-09 15:49:34,1,1,1,712.8,-8,2.7,33,712,1,0.72,-0.08,41354,1,0.72,-0.08,41354
2026-05-09 15:49:34,1,1,1,709.8,-8,2.7,33,709,1,0.71,-0.08,41354,1,0.71,-0.08,41354
2026-05-09 15:49:34,1,1,1,709.8,-8,2.7,33,709,1,0.71,-0.08,41354,1,0.71,-0.08,41354
2026-05-09 15:49:34,1,1,1,706.9,-8,2.8,35,706,1,0.70,-0.07,22938,1,0.70,-0.07,22938
2026-05-09 15:49:34,1,1,1,706.9,-8,2.8,35,706,1,0.70,-0.07,22938,1,0.70,-0.07,22938
2026-05-09 15:49:34,1,1,1,704.0,-8,3.0,37,703,1,0.67,-0.10,29465,1,0.67,-0.10,29465
2026-05-09 15:49:34,1,1,1,704.0,-8,3.0,37,703,1,0.67,-0.10,29465,1,0.67,-0.10,29465
2026-05-09 15:49:34,1,1,1,701.1,-8,3.2,39,700,1,0.68,-0.08,43385,1,0.68,-0.08,43385
2026-05-09 15:49:34,1,1,1,698.2,0,3.4,41,697,1,0.68,-0.08,43385,1,0.68,-0.08,43385
2026-05-09 15:49:34,1,1,1,698.2,0,3.4,41,697,1,0.68,-0.06,59577,1,0.68,-0.06,59577
2026-05-09 15:49:34,1,1,1,694.2,0,3.3,40,693,1,0.68,-0.06,59577,1,0.68,-0.06,59577
2026-05-09 15:49:34,1,1,1,694.2,0,3.3,40,693,1,0.69,-0.04,40545,1,0.69,-0.04,40545
2026-05-09 15:49:34,1,1,1,691.0,0,3.2,38,690,1,0.69,-0.04,40545,1,0.69,-0.04,40545
2026-05-09 15:49:34,1,1,1,691.0,0,3.2,38,690,1,0.67,-0.04,45508,1,0.67,-0.04,45508
2026-05-09 15:49:34,1,1,1,689.0,0,3.2,38,688,1,0.67,-0.04,45508,1,0.67,-0.04,45508
2026-05-09 15:49:34,1,1,1,687.0,0,3.1,37,686,1,0.67,-0.03,4193,1,0.67,-0.03,4193
2026-05-09 15:49:34,1,1,1,687.0,0,3.1,37,686,1,0.67,-0.03,4193,1,0.67,-0.03,4193
2026-05-09 15:49:34,1,1,1,687.0,0,3.1,37,686,1,0.67,-0.02,25965,1,0.67,-0.02,25965
2026-05-09 15:49:35,1,1,1,687.0,0,3.1,37,686,1,0.67,-0.02,25965,1,0.67,-0.02,25965
2026-05-09 15:49:35,1,1,1,688.1,8,3.2,39,687,1,0.67,-0.02,25965,1,0.67,-0.02,25965
2026-05-09 15:49:35,1,1,1,688.1,8,3.2,39,687,1,0.67,-0.02,25965,1,0.67,-0.02,25965
2026-05-09 15:49:35,1,1,1,688.2,0,3.3,40,687,1,0.68,-0.01,39650,1,0.68,-0.01,39650
2026-05-09 15:49:35,1,1,1,688.2,0,3.3,40,687,1,0.68,-0.01,39650,1,0.68,-0.01,39650
2026-05-09 15:49:35,1,1,1,687.2,0,3.4,41,686,1,0.67,-0.01,24925,1,0.67,-0.01,24925
2026-05-09 15:49:35,1,1,1,685.3,0,3.5,42,684,1,0.67,-0.01,24925,1,0.67,-0.01,24925
2026-05-09 15:49:35,1,1,1,685.3,0,3.5,42,684,1,0.67,0.00,16049,1,0.67,0.00,16049
2026-05-09 15:49:35,1,1,1,684.4,0,3.6,43,683,1,0.67,0.00,16049,1,0.67,0.00,16049
2026-05-09 15:49:35,1,1,1,684.4,0,3.6,43,683,1,0.68,0.00,43720,1,0.68,0.00,43720
2026-05-09 15:49:35,1,1,1,682.4,0,3.7,44,681,1,0.68,0.00,43720,1,0.68,0.00,43720
2026-05-09 15:49:35,1,1,1,682.4,0,3.7,44,681,1,0.69,0.00,23377,1,0.69,0.00,23377
2026-05-09 15:49:35,1,1,1,679.4,0,3.7,44,678,1,0.69,0.00,23377,1,0.69,0.00,23377
2026-05-09 15:49:35,1,1,1,676.4,0,3.6,43,675,1,0.68,0.00,5085,1,0.68,0.00,5085
2026-05-09 15:49:35,1,1,1,676.4,0,3.6,43,675,1,0.68,0.00,5085,1,0.68,0.00,5085
2026-05-09 15:49:35,1,1,1,675.2,0,3.5,41,674,1,0.68,0.00,7624,1,0.68,0.00,7624
2026-05-09 15:49:35,1,1,1,675.2,0,3.5,41,674,1,0.68,0.00,7624,1,0.68,0.00,7624
2026-05-09 15:49:35,1,1,1,673.2,0,3.5,41,672,1,0.69,0.00,54925,1,0.69,0.00,54925
