datetime,wifi,time_sync,rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
2026-05-09 15:59:02,1,1,1,1008.7,0,6.1,107,1003,1,1.03,0.00,4610,1,1.03,0.00,4610
2026-05-09 15:59:02,1,1,1,1008.7,0,6.1,107,1003,1,1.03,0.00,4610,1,1.03,0.00,4610
2026-05-09 15:59:02,1,1,1,1008.9,0,6.2,109,1003,1,1.03,0.00,4610,1,1.03,0.00,4610
2026-05-09 15:59:02,1,1,1,1010.3,0,6.4,113,1004,1,1.03,0.00,2425,1,1.03,0.00,2425
2026-05-09 15:59:02,1,1,1,1010.3,0,6.4,113,1004,1,1.03,0.00,2425,1,1.03,0.00,2425
2026-05-09 15:59:02,1,1,1,1010.7,0,6.6,116,1004,1,1.03,0.00,2425,1,1.03,0.00,2425
2026-05-09 15:59:02,1,1,1,1010.7,0,6.6,116,1004,1,1.03,0.00,2425,1,1.03,0.00,2425
2026-05-09 15:59:02,1,1,1,1011.7,0,6.6,116,1005,1,1.03,0.00,628,1,1.03,0.00,628
2026-05-09 15:59:02,1,1,1,1011.7,0,6.6,116,1005,0,0.00,0.00,0,1,1.03,0.00,628
2026-05-09 15:59:03,1,1,1,1011.7,0,6.6,116,1005,0,0.00,0.00,0,1,1.03,0.00,628
2026-05-09 15:59:03,1,1,1,1011.7,0,6.6,116,1005,0,0.00,0.00,0,1,1.03,0.00,628
2026-05-09 15:59:03,1,1,1,1012.7,0,6.6,116,1006,0,0.00,0.00,0,1,1.03,0.00,1312
2026-05-09 15:59:03,1,1,1,1009.3,0,6.4,113,1003,0,0.00,0.00,0,1,1.03,0.00,1312
2026-05-09 15:59:03,1,1,1,1009.3,0,6.4,113,1003,0,0.00,0.00,0,1,1.03,0.00,4034
2026-05-09 15:59:03,1,1,1,1005.8,0,6.2,108,1000,0,0.00,0.00,0,1,1.03,0.00,4034
2026-05-09 15:59:03,1,1,1,1005.8,0,6.2,108,1000,0,0.00,0.00,0,1,1.03,0.00,850
2026-05-09 15:59:03,1,1,1,1003.4,0,5.9,104,998,0,0.00,0.00,0,1,1.03,0.00,850
2026-05-09 15:59:03,1,1,1,1003.4,0,5.9,104,998,0,0.00,0.00,0,1,1.03,0.00,545
2026-05-09 15:59:03,1,1,1,1002.2,0,5.8,102,997,0,0.00,0.00,0,1,1.03,0.00,545
2026-05-09 15:59:03,1,1,1,1005.0,0,5.7,100,1000,0,0.00,0.00,0,1,1.03,0.00,1832
2026-05-09 15:59:03,1,1,1,1005.0,0,5.7,100,1000,0,0.00,0.00,0,1,1.03,0.00,1832
2026-05-09 15:59:03,1,1,1,1004.9,0,5.7,99,1000,0,0.00,0.00,0,1,1.04,0.00,1832
2026-05-09 15:59:03,1,1,1,1004.9,0,5.7,99,1000,0,0.00,0.00,0,1,1.04,0.00,1832
2026-05-09 15:59:03,1,1,1,1002.4,0,5.4,94,998,0,0.00,0.00,0,1,1.04,0.00,1669
2026-05-09 15:59:03,1,1,1,1002.4,0,5.4,94,998,0,0.00,0.00,0,1,1.04,0.00,1669
2026-05-09 15:59:03,1,1,1,999.1,0,5.2,90,995,0,0.00,0.00,0,1,1.04,0.00,3281
2026-05-09 15:59:03,1,1,1,999.1,0,5.2,90,995,0,0.00,0.00,0,1,1.04,0.00,3281
2026-05-09 15:59:03,1,1,1,998.7,0,4.9,86,995,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:03,1,1,1,999.5,0,4.8,83,996,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,999.5,0,4.8,83,996,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1002.3,0,4.6,81,999,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1002.3,0,4.6,81,999,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1004.0,0,4.5,78,1001,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1004.0,0,4.5,78,1001,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1004.7,0,4.2,74,1002,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1005.7,0,4.2,73,1003,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1005.7,0,4.2,73,1003,0,0.00,0.00,0,1,1.04,0.00,585
2026-05-09 15:59:04,1,1,1,1006.4,0,4.0,70,1004,0,0.00,0.00,0,1,1.01,0.00,650
2026-05-09 15:59:04,1,1,1,1006.4,0,4.0,70,1004,0,0.00,0.00,0,1,1.01,0.00,650
2026-05-09 15:59:04,1,1,1,1008.2,0,3.8,67,1006,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1008.2,0,3.8,67,1006,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1010.2,0,3.8,67,1008,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1010.2,0,3.8,67,1008,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1012.3,0,3.9,68,1010,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1014.3,0,3.9,69,1012,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1014.3,0,3.9,69,1012,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1016.4,0,3.9,70,1014,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1016.4,0,3.9,70,1014,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:04,1,1,1,1018.3,0,3.8,68,1016,0,0.00,0.00,0,1,1.02,0.00,650
2026-05-09 15:59:05,1,1,1,1018.3,0,3.8,68,1016,0,0.00,0.00,0,1,1.06,0.00,761
2026-05-09 15:59:05,1,1,1,1020.1,0,3.7,66,1018,0,0.00,0.00,0,1,1.06,0.00,761
2026-05-09 15:59:05,1,1,1,1020.9,0,3.5,63,1019,0,0.00,0.00,0,1,1.05,0.00,3085
2026-05-09 15:59:05,1,1,1,1020.9,0,3.5,63,1019,0,0.00,0.00,0,1,1.05,0.00,3085
2026-05-09 15:59:05,1,1,1,1021.1,0,3.6,65,1019,1,1.04,0.00,6829,1,1.04,0.00,6829
2026-05-09 15:59:05,1,1,1,1021.1,0,3.6,65,1019,1,1.04,0.00,6829,1,1.04,0.00,6829
2026-05-09 15:59:05,1,1,1,1021.2,0,3.8,67,1019,1,1.04,0.00,2245,1,1.04,0.00,2245
2026-05-09 15:59:05,1,1,1,1021.2,0,3.8,67,1019,1,1.04,0.00,2245,1,1.04,0.00,2245
2026-05-09 15:59:05,1,1,1,1021.5,0,4.0,72,1019,1,1.04,0.00,1825,1,1.04,0.00,1825
2026-05-09 15:59:05,1,1,1,1021.5,0,4.0,72,1019,1,1.04,0.00,1825,1,1.04,0.00,1825
2026-05-09 15:59:05,1,1,1,1023.0,0,4.4,78,1020,1,1.03,0.00,3485,1,1.03,0.00,3485
2026-05-09 15:59:05,1,1,1,1024.1,0,4.4,79,1021,1,1.03,0.00,3485,1,1.03,0.00,3485
2026-05-09 15:59:05,1,1,1,1024.1,0,4.4,79,1021,1,1.03,0.00,1040,1,1.03,0.00,1040
2026-05-09 15:59:05,1,1,1,1024.8,0,4.3,76,1022,1,1.03,0.00,1040,1,1.03,0.00,1040
2026-05-09 15:59:05,1,1,1,1024.8,0,4.3,76,1022,1,1.03,0.00,1040,1,1.03,0.00,1040
2026-05-09 15:59:05,1,1,1,1026.5,0,4.0,72,1024,1,1.03,0.00,1040,1,1.03,0.00,1040
2026-05-09 15:59:05,1,1,1,1026.5,0,4.0,72,1024,1,1.03,0.00,1017,1,1.03,0.00,1017
2026-05-09 15:59:05,1,1,1,1027.1,0,3.7,66,1025,0,0.00,0.00,0,1,1.03,0.00,1017
2026-05-09 15:59:05,1,1,1,1028.8,0,3.4,61,1027,0,0.00,0.00,0,1,1.03,0.00,3908
2026-05-09 15:59:05,1,1,1,1028.8,0,3.4,61,1027,0,0.00,0.00,0,1,1.03,0.00,3908
2026-05-09 15:59:06,1,1,1,1029.9,0,3.5,62,1028,1,1.03,0.00,4141,1,1.03,0.00,4141
2026-05-09 15:59:06,1,1,1,1029.9,0,3.5,62,1028,1,1.03,0.00,4141,1,1.03,0.00,4141
2026-05-09 15:59:06,1,1,1,1031.0,0,3.6,64,1029,1,1.03,0.00,2561,1,1.03,0.00,2561
2026-05-09 15:59:06,1,1,1,1031.0,0,3.6,64,1029,1,1.03,0.00,2561,1,1.03,0.00,2561
2026-05-09 15:59:06,1,1,1,1032.2,0,3.7,67,1030,1,1.03,0.00,2421,1,1.03,0.00,2421
2026-05-09 15:59:06,1,1,1,1032.2,0,3.7,67,1030,1,1.03,0.00,2421,1,1.03,0.00,2421
2026-05-09 15:59:06,1,1,1,1032.3,0,3.8,69,1030,1,1.03,0.00,468,1,1.03,0.00,468
2026-05-09 15:59:06,1,1,1,1031.6,0,4.1,73,1029,0,0.00,0.00,0,1,1.03,0.00,468
2026-05-09 15:59:06,1,1,1,1031.6,0,4.1,73,1029,0,0.00,0.00,0,1,1.03,0.00,650
2026-05-09 15:59:06,1,1,1,1032.4,0,3.9,71,1030,0,0.00,0.00,0,1,1.03,0.00,650
2026-05-09 15:59:06,1,1,1,1032.4,0,3.9,71,1030,0,0.00,0.00,0,1,1.03,0.00,650
2026-05-09 15:59:06,1,1,1,1033.2,0,3.7,67,1031,0,0.00,0.00,0,1,1.03,0.00,650
2026-05-09 15:59:06,1,1,1,1033.2,0,3.7,67,1031,0,0.00,0.00,0,1,1.04,0.00,1258
2026-05-09 15:59:06,1,1,1,1034.3,0,3.8,69,1032,0,0.00,0.00,0,1,1.04,0.00,1258
2026-05-09 15:59:06,1,1,1,1034.3,0,3.8,69,1032,0,0.00,0.00,0,1,1.04,0.00,2880
2026-05-09 15:59:06,1,1,1,1035.4,0,3.9,71,1033,0,0.00,0.00,0,1,1.04,0.00,2880
2026-05-09 15:59:06,1,1,1,1036.5,0,4.0,72,1034,0,0.00,0.00,0,1,1.06,0.01,148
2026-05-09 15:59:06,1,1,1,1036.5,0,4.0,72,1034,0,0.00,0.00,0,1,1.06,0.01,148
2026-05-09 15:59:06,1,1,1,1037.6,0,4.1,74,1035,0,0.00,0.00,0,1,1.06,0.01,148
2026-05-09 15:59:06,1,1,1,1037.6,0,4.1,74,1035,0,0.00,0.00,0,1,1.06,0.01,148
2026-05-09 15:59:07,1,1,1,1037.6,0,4.0,73,1035,0,0.00,0.00,0,1,1.06,0.01,529
2026-05-09 15:59:07,1,1,1,1037.6,0,4.0,73,1035,0,0.00,0.00,0,1,1.06,0.01,529
2026-05-09 15:59:07,1,1,1,1038.5,0,4.0,72,1036,0,0.00,0.00,0,1,1.07,0.01,3924
2026-05-09 15:59:07,1,1,1,1038.3,0,3.8,69,1036,0,0.00,0.00,0,1,1.07,0.01,3924
2026-05-09 15:59:07,1,1,1,1038.3,0,3.8,69,1036,1,1.07,0.01,29896,1,1.07,0.01,29896
2026-05-09 15:59:07,1,1,1,1038.1,0,3.6,66,1036,1,1.07,0.01,29896,1,1.07,0.01,29896
2026-05-09 15:59:07,1,1,1,1038.1,0,3.6,66,1036,1,1.06,0.00,7137,1,1.06,0.00,7137
2026-05-09 15:59:07,1,1,1,1038.2,0,3.7,67,1036,1,1.06,0.00,7137,1,1.06,0.00,7137
2026-05-09 15:59:07,1,1,1,1038.2,0,3.7,67,1036,1,1.06,0.00,5273,1,1.06,0.00,5273
2026-05-09 15:59:07,1,1,1,1037.0,0,3.6,65,1035,1,1.06,0.00,5273,1,1.06,0.00,5273
2026-05-09 15:59:07,1,1,1,1037.0,0,3.6,65,1035,1,1.05,0.00,43181,1,1.05,0.00,43181
2026-05-09 15:59:07,1,1,1,1037.8,0,3.4,61,1036,1,1.05,0.00,43181,1,1.05,0.00,43181
2026-05-09 15:59:07,1,1,1,1039.7,0,3.3,60,1038,1,1.07,0.00,6418,1,1.07,0.00,6418
2026-05-09 15:59:07,1,1,1,1039.7,0,3.3,60,1038,1,1.07,0.00,6418,1,1.07,0.00,6418
2026-05-09 15:59:07,1,1,1,1040.8,0,3.4,61,1039,1,1.06,0.00,5785,1,1.06,0.00,5785
2026-05-09 15:59:07,1,1,1,1040.8,0,3.4,61,1039,1,1.06,0.00,5785,1,1.06,0.00,5785
2026-05-09 15:59:07,1,1,1,1041.8,0,3.4,61,1040,1,1.06,0.00,2770,1,1.06,0.00,2770
2026-05-09 15:59:07,1,1,1,1041.8,0,3.4,61,1040,1,1.06,0.00,2770,1,1.06,0.00,2770
2026-05-09 15:59:07,1,1,1,1041.7,0,3.3,60,1040,1,1.06,0.00,1989,1,1.06,0.00,1989
2026-05-09 15:59:07,1,1,1,1041.7,0,3.2,59,1040,1,1.06,0.00,1989,1,1.06,0.00,1989
2026-05-09 15:59:08,1,1,1,1041.7,0,3.2,59,1040,1,1.06,0.00,2285,1,1.06,0.00,2285
2026-05-09 15:59:08,1,1,1,1041.6,0,3.2,58,1040,0,0.00,0.00,0,1,1.06,0.00,2285
2026-05-09 15:59:08,1,1,1,1041.6,0,3.2,58,1040,0,0.00,0.00,0,1,1.06,0.00,1108
2026-05-09 15:59:08,1,1,1,1041.6,0,3.1,57,1040,0,0.00,0.00,0,1,1.06,0.00,1108
2026-05-09 15:59:08,1,1,1,1041.6,0,3.1,57,1040,0,0.00,0.00,0,1,1.06,0.00,1108
2026-05-09 15:59:08,1,1,1,1041.6,0,3.1,57,1040,0,0.00,0.00,0,1,1.06,0.00,1108
2026-05-09 15:59:08,1,1,1,1041.6,0,3.1,57,1040,0,0.00,0.00,0,1,1.05,0.00,5506
2026-05-09 15:59:08,1,1,1,1042.6,0,3.1,57,1041,0,0.00,0.00,0,1,1.05,0.00,5506
2026-05-09 15:59:08,1,1,1,1043.5,0,3.1,56,1042,0,0.00,0.00,0,1,1.05,0.00,2609
2026-05-09 15:59:08,1,1,1,1043.5,0,3.1,56,1042,0,0.00,0.00,0,1,1.05,0.00,2609
2026-05-09 15:59:08,1,1,1,1042.2,0,2.8,51,1041,0,0.00,0.00,0,1,1.05,0.00,10201
2026-05-09 15:59:08,1,1,1,1042.2,0,2.8,51,1041,0,0.00,0.00,0,1,1.05,0.00,10201
2026-05-09 15:59:08,1,1,1,1037.8,0,2.3,41,1037,1,1.05,0.00,13969,1,1.05,0.00,13969
2026-05-09 15:59:08,1,1,1,1037.8,0,2.3,41,1037,1,1.05,0.00,13969,1,1.05,0.00,13969
2026-05-09 15:59:08,1,1,1,1034.4,0,1.7,30,1034,1,1.04,0.00,3298,1,1.04,0.00,3298
2026-05-09 15:59:08,1,1,1,1039.3,0,1.4,25,1039,1,1.04,0.00,3298,1,1.04,0.00,3298
2026-05-09 15:59:08,1,1,1,1039.3,0,1.4,25,1039,1,1.04,0.00,324,1,1.04,0.00,324
2026-05-09 15:59:08,1,1,1,1044.3,0,1.5,27,1044,1,1.04,0.00,324,1,1.04,0.00,324
2026-05-09 15:59:08,1,1,1,1044.3,0,1.5,27,1044,1,1.03,0.00,4082,1,1.03,0.00,4082
2026-05-09 15:59:08,1,1,1,1046.5,0,1.8,32,1046,1,1.03,0.00,4082,1,1.03,0.00,4082
2026-05-09 15:59:09,1,1,1,1046.5,0,1.8,32,1046,1,1.04,0.00,3413,1,1.04,0.00,3413
2026-05-09 15:59:09,1,1,1,1047.6,0,2.0,36,1047,1,1.04,0.00,3413,1,1.04,0.00,3413
2026-05-09 15:59:09,1,1,1,1047.6,0,2.0,36,1047,1,1.04,0.00,2320,1,1.04,0.00,2320
2026-05-09 15:59:09,1,1,1,1047.8,0,2.2,40,1047,1,1.04,0.00,2320,1,1.04,0.00,2320
2026-05-09 15:59:09,1,1,1,1048.1,0,2.6,47,1047,1,1.06,0.01,1153,1,1.06,0.01,1153
2026-05-09 15:59:09,1,1,1,1048.1,0,2.6,47,1047,1,1.06,0.01,1153,1,1.06,0.01,1153
2026-05-09 15:59:09,1,1,1,1048.3,0,2.8,52,1047,1,1.06,0.01,4941,1,1.06,0.01,4941
2026-05-09 15:59:09,1,1,1,1048.3,0,2.8,52,1047,1,1.06,0.01,4941,1,1.06,0.01,4941
2026-05-09 15:59:09,1,1,1,1049.2,0,2.8,51,1048,1,1.07,0.01,1341,1,1.07,0.01,1341
2026-05-09 15:59:09,1,1,1,1049.2,0,2.8,51,1048,1,1.07,0.01,1341,1,1.07,0.01,1341
2026-05-09 15:59:09,1,1,1,1050.2,0,2.7,50,1049,1,1.07,0.01,562,1,1.07,0.01,562
2026-05-09 15:59:09,1,1,1,1050.3,0,2.9,53,1049,1,1.07,0.01,562,1,1.07,0.01,562
2026-05-09 15:59:09,1,1,1,1050.3,0,2.9,53,1049,1,1.07,0.01,562,1,1.07,0.01,562
2026-05-09 15:59:09,1,1,1,1050.5,0,3.1,57,1049,0,0.00,0.00,0,1,1.07,0.01,562
2026-05-09 15:59:09,1,1,1,1050.5,0,3.1,57,1049,0,0.00,0.00,0,1,1.09,0.01,1445
