datetime,wifi,time_sync,rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
2026-05-09 17:02:53,1,1,1,851.2,0,-10.5,-155,837,1,0.97,0.00,2420,1,0.97,0.00,2420
2026-05-09 17:02:53,1,1,1,851.2,0,-10.5,-155,837,1,0.97,0.00,2420,1,0.97,0.00,2420
2026-05-09 17:02:53,1,1,1,852.8,0,-10.3,-153,839,1,0.96,-0.01,3074,1,0.96,-0.01,3074
2026-05-09 17:02:53,1,1,1,852.8,0,-10.3,-153,839,1,0.96,-0.01,3074,1,0.96,-0.01,3074
2026-05-09 17:02:53,1,1,1,853.6,0,-10.3,-152,840,1,0.96,-0.01,3074,1,0.96,-0.01,3074
2026-05-09 17:02:53,1,1,1,851.5,0,-10.2,-151,838,1,0.96,-0.01,3074,1,0.96,-0.01,3074
2026-05-09 17:02:54,1,1,1,851.5,0,-10.2,-151,838,1,1.20,0.02,410,1,1.20,0.02,410
2026-05-09 17:02:54,1,1,1,849.7,0,-10.3,-152,836,1,1.20,0.02,410,1,1.20,0.02,410
2026-05-09 17:02:54,1,1,1,849.7,0,-10.3,-152,836,1,1.18,0.01,4100,1,1.18,0.01,4100
2026-05-09 17:02:54,1,1,1,846.9,0,-10.4,-153,833,1,1.18,0.01,4100,1,1.18,0.01,4100
2026-05-09 17:02:54,1,1,1,845.3,0,-10.6,-155,831,1,1.18,0.01,4100,1,1.18,0.01,4100
2026-05-09 17:02:54,1,1,1,845.3,0,-10.6,-155,831,1,1.18,0.01,4100,1,1.18,0.01,4100
2026-05-09 17:02:54,1,1,1,845.7,0,-10.7,-157,831,1,1.16,0.00,1773,1,1.16,0.00,1773
2026-05-09 17:02:54,1,1,1,845.7,0,-10.7,-157,831,1,1.16,0.00,1773,1,1.16,0.00,1773
2026-05-09 17:02:54,1,1,1,845.9,0,-10.8,-158,831,1,1.15,0.00,757,1,1.15,0.00,757
2026-05-09 17:02:54,1,1,1,845.9,0,-10.8,-158,831,1,1.15,0.00,757,1,1.15,0.00,757
2026-05-09 17:02:54,1,1,1,842.9,0,-10.8,-158,828,1,1.14,-0.01,11378,1,1.14,-0.01,11378
2026-05-09 17:02:54,1,1,1,842.9,0,-10.8,-158,828,1,1.14,-0.01,11378,1,1.14,-0.01,11378
